,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
1537,Tennessee College of Applied Technology-Pulaski,16,3632.0,3728.0,Pulaski,Giles,Tennessee,02-27-2021
1538,Tennessee College of Applied Technology-Ripley,23,8383.0,8594.0,Ripley,Lauderdale,Tennessee,02-27-2021
1539,Tennessee College of Applied Technology-Shelbyville,9,3673.0,3802.0,Shelbyville,Bedford,Tennessee,02-27-2021
1540,Tennessee College of Applied Technology-Whiteville,21,3317.0,3381.0,Whiteville,Hardeman,Tennessee,02-27-2021
1541,Tennessee State University,55,14437.0,14593.0,Nashville,Davidson,Tennessee,02-27-2021
1542,Tennessee Technological University,897,5708.0,5834.0,Cookeville,Putnam,Tennessee,02-27-2021
1543,The University of the South,57,3912.0,3989.0,Sewanee,Franklin,Tennessee,02-27-2021
1544,Trevecca Nazarene University,34,14437.0,14593.0,Nashville,Davidson,Tennessee,02-27-2021
1545,Tusculum University,5,,,Greenville,,Tennessee,02-27-2021
1546,Union University,62,31900.0,32355.0,Jackson,Madison,Tennessee,02-27-2021
1547,University of Memphis,458,21677.0,21892.0,Memphis,Shelby,Tennessee,02-27-2021
1548,University of Tennessee Health Science Center*,307,21677.0,21892.0,Memphis,Shelby,Tennessee,02-27-2021
1549,University of Tennessee at Chattanooga,927,1546.0,1567.0,Chattanooga,Hamilton,Tennessee,02-27-2021
1550,University of Tennessee at Martin,433,3725.0,3784.0,Martin,Weakley,Tennessee,02-27-2021
1551,"University of Tennessee, Knoxville","2,268",4886.0,5017.0,Knoxville,Knox,Tennessee,02-27-2021
1552,Vanderbilt University,816,14437.0,14593.0,Nashville,Davidson,Tennessee,02-27-2021
1553,Volunteer State Community College,168,2020.0,2069.0,Gallatin,Sumner,Tennessee,02-27-2021
1554,Walters State Community College,108,7838.0,8000.0,Morristown,Hamblen,Tennessee,02-27-2021
1555,Abilene Christian University,553,2594.0,2636.0,Abilene,Taylor,Texas,02-27-2021
1556,Angelo State University,294,16085.0,16337.0,San Angelo,Tom Green,Texas,02-27-2021
1557,Austin College,97,1906.0,1951.0,Sherman,Grayson,Texas,02-27-2021
1558,Austin Community College District,29,17846.0,18059.0,Austin,Hays,Texas,02-27-2021
1559,Baylor University,"1,702",,,Waco,Mclennan,Texas,02-27-2021
1560,Blinn College,256,1529.0,1564.0,Brenham,Washington,Texas,02-27-2021
1561,Brazosport College,1,,,Richwood,,Texas,02-27-2021
1562,Collin College McKinney,352,,,McKinney,,Texas,02-27-2021
1563,Concordia University Texas,7,17846.0,18059.0,Austin,Hays,Texas,02-27-2021
1564,Dallas Baptist University,60,82381.0,83100.0,Dallas,Collin,Texas,02-27-2021
1565,East Texas Baptist University,1,3924.0,3987.0,Marshall,Harrison,Texas,02-27-2021
1566,Galveston College,9,34094.0,34431.0,Galveston,Galveston,Texas,02-27-2021
1567,Grayson College,32,,,Dension,,Texas,02-27-2021
1568,Hardin-Simmons University,37,2594.0,2636.0,Abilene,Taylor,Texas,02-27-2021
1569,Hill College,35,1869.0,1908.0,Hillsboro,Hill,Texas,02-27-2021
1570,Houston Baptist University,2,57018.0,57572.0,Houston,Fort Bend,Texas,02-27-2021
1571,Lamar University,302,69532.0,70906.0,Beaumont,Jefferson,Texas,02-27-2021
1572,LeTourneau University,71,10364.0,10669.0,Longview,Gregg,Texas,02-27-2021
1573,Lubbock Christian University,232,47360.0,48123.0,Lubbock,Lubbock,Texas,02-27-2021
1574,McLennan Community College,252,,,Waco,Mclennan,Texas,02-27-2021
1575,McMurry University,125,2594.0,2636.0,Abilene,Taylor,Texas,02-27-2021
1576,Midland College,57,4926.0,4991.0,Midland,Midland,Texas,02-27-2021
1577,Midwestern State University,257,208.0,214.0,Wichita Falls,Wichita,Texas,02-27-2021
1578,Odessa College,186,16019.0,16351.0,Odessa,Ector,Texas,02-27-2021
1579,Prairie View A&M University,444,3385.0,3425.0,Prairie View,Waller,Texas,02-27-2021
1580,Rice University,210,57018.0,57572.0,Houston,Fort Bend,Texas,02-27-2021
1581,Saint Edward's University,20,17846.0,18059.0,Austin,Hays,Texas,02-27-2021
1582,Sam Houston State University,"1,016",6259.0,6514.0,Huntsville,Walker,Texas,02-27-2021
1583,Schreiner University,9,,,Kerriville,,Texas,02-27-2021
1584,South Texas College,198,,,McAllen,,Texas,02-27-2021
1585,Southern Methodist University,920,82381.0,83100.0,Dallas,Collin,Texas,02-27-2021
1586,Southwestern University,37,6674.0,6794.0,Georgetown,Williamson,Texas,02-27-2021
1587,St. Mary's University,59,192834.0,195719.0,San Antonio,Bexar,Texas,02-27-2021
1588,Stephen F. Austin State University,518,3932.0,4080.0,Nacogdoches,Nacogdoches,Texas,02-27-2021
1589,Sul Ross State University,317,867.0,877.0,Alpine,Brewster,Texas,02-27-2021
1590,Tarleton State University,570,3892.0,3958.0,Stephenville,Erath,Texas,02-27-2021
1591,Texarkana College,78,6351.0,6532.0,Texarkana,Bowie,Texas,02-27-2021
1592,Texas A&M International University,128,41914.0,42612.0,Laredo,Webb,Texas,02-27-2021
1593,Texas A&M University,"2,767",20709.0,20923.0,College Station,Brazos,Texas,02-27-2021
1594,Texas A&M University-Central Texas,18,,,Kileen,,Texas,02-27-2021
1595,Texas A&M University-Commerce,296,5113.0,5255.0,Commerce,Hunt,Texas,02-27-2021
1596,Texas A&M University-Corpus Christi,344,37052.0,37672.0,Corpus Christi,Nueces,Texas,02-27-2021
1597,Texas A&M University-Kingsville,184,2265.0,2346.0,Kingsville,Kleberg,Texas,02-27-2021
1598,Texas A&M University-San Antonio,94,192834.0,195719.0,San Antonio,Bexar,Texas,02-27-2021
1599,Texas A&M University-Texarkana,107,6351.0,6532.0,Texarkana,Bowie,Texas,02-27-2021
1600,Texas Christian University,"1,591",238809.0,241650.0,Fort Worth,Tarrant,Texas,02-27-2021
1601,Texas College,1,262.0,264.0,Tyler,Smith,Texas,02-27-2021
1602,Texas Lutheran University,36,349.0,358.0,Seguin,Guadalupe,Texas,02-27-2021
1603,Texas Southern University,54,57018.0,57572.0,Houston,Fort Bend,Texas,02-27-2021
1604,Texas State University,"1,224",17846.0,18059.0,San Marcos,Hays,Texas,02-27-2021
1605,Texas Tech University,"3,141",47360.0,48123.0,Lubbock,Lubbock,Texas,02-27-2021
1606,Texas Tech University Health Sciences Center*,834,47360.0,48123.0,Lubbock,Lubbock,Texas,02-27-2021
1607,Texas Tech University Health Sciences Center El Paso*,249,51103.0,51849.0,El Paso,El Paso,Texas,02-27-2021
1608,Texas Wesleyan University,93,238809.0,241650.0,Fort Worth,Tarrant,Texas,02-27-2021
1609,Texas Woman’s University,125,63351.0,63994.0,Denton,Denton,Texas,02-27-2021
1610,Trinity University‡,26,,,San Antonia,,Texas,02-27-2021
1611,Tyler Junior College,153,262.0,264.0,Tyler,Smith,Texas,02-27-2021
1612,University of Dallas,73,3260.0,3401.0,Irving,Dallas,Texas,02-27-2021
1613,University of Houston,484,57018.0,57572.0,Houston,Fort Bend,Texas,02-27-2021
1614,University of Houston-Clear Lake,72,57018.0,57572.0,Houston,Fort Bend,Texas,02-27-2021
1615,University of Houston-Downtown,32,57018.0,57572.0,Houston,Fort Bend,Texas,02-27-2021
1616,University of Houston-Victoria,40,7693.0,7867.0,Victoria,Victoria,Texas,02-27-2021
1617,University of Mary Hardin at Baylor,186,2704.0,2739.0,Belton,Bell,Texas,02-27-2021
1618,University of North Texas,901,63351.0,63994.0,Denton,Denton,Texas,02-27-2021
1619,University of North Texas Health Science Center,143,238809.0,241650.0,Fort Worth,Tarrant,Texas,02-27-2021
1620,University of North Texas at Dallas,31,82381.0,83100.0,Dallas,Collin,Texas,02-27-2021
1621,University of St. Thomas,61,57018.0,57572.0,Houston,Fort Bend,Texas,02-27-2021
1622,University of Texas Health Science Center at Houston*,301,57018.0,57572.0,Houston,Fort Bend,Texas,02-27-2021
1623,University of Texas Health Science Center at San Antonio*,337,192834.0,195719.0,San Antonio,Bexar,Texas,02-27-2021
1624,University of Texas Health Science Center at Tyler*,71,262.0,264.0,Tyler,Smith,Texas,02-27-2021
1625,University of Texas MD Anderson Cancer Center,16,57018.0,57572.0,Houston,Fort Bend,Texas,02-27-2021
1626,University of Texas Medical Branch at Galveston,"1,165",34094.0,34431.0,Galveston,Galveston,Texas,02-27-2021
1627,University of Texas Permian Basin,237,16019.0,16351.0,Odessa,Ector,Texas,02-27-2021
1628,University of Texas Rio Grande Valley,233,340.0,349.0,Edinburg,Hidalgo,Texas,02-27-2021
1629,University of Texas Southwestern Medical Center*,640,82381.0,83100.0,Dallas,Collin,Texas,02-27-2021
1630,University of Texas at Arlington,281,238809.0,241650.0,Arlington,Tarrant,Texas,02-27-2021
1631,University of Texas at Austin,"2,102",17846.0,18059.0,Austin,Hays,Texas,02-27-2021
1632,University of Texas at Dallas,131,82381.0,83100.0,Dallas,Collin,Texas,02-27-2021
1633,University of Texas at El Paso,"1,268",51103.0,51849.0,El Paso,El Paso,Texas,02-27-2021
1634,University of Texas at San Antonio,78,192834.0,195719.0,San Antonio,Bexar,Texas,02-27-2021
1635,University of Texas at Tyler,270,262.0,264.0,Tyler,Smith,Texas,02-27-2021
1636,University of the Incarnate Word,128,192834.0,195719.0,San Antonio,Bexar,Texas,02-27-2021
1637,Wayland Baptist University,265,2026.0,2094.0,Plainview,Hale,Texas,02-27-2021
1638,West Texas A&M University,801,15929.0,16192.0,Canyon,Randall,Texas,02-27-2021
1639,Brigham Young University,"3,665",89649.0,89981.0,Provo,Utah,Utah,02-27-2021
1640,Dixie State University,599,,,St. George,,Utah,02-27-2021
1641,Salt Lake Community College,619,137745.0,138506.0,Salt Lake City,Salt Lake,Utah,02-27-2021
1642,Snow College,42,,,Ephraim,Sanpete,Utah,02-27-2021
1643,Southern Utah University,401,878.0,927.0,Cedar City,Iron,Utah,02-27-2021
1644,University of Utah,"2,208",137745.0,138506.0,Salt Lake City,Salt Lake,Utah,02-27-2021
1645,Utah State University,"2,217",,,Logan,Cache,Utah,02-27-2021
1646,Utah Valley University,"1,221",89649.0,89981.0,Orem,Utah,Utah,02-27-2021
1647,Weber State University,406,,,Ogden,Weber,Utah,02-27-2021
1648,Westminster College,121,137745.0,138506.0,Salt Lake City,Salt Lake,Utah,02-27-2021
1649,Bennington College,4,1428.0,1437.0,Bennington,Bennington,Vermont,02-27-2021
1650,Castleton University,3,1280.0,1291.0,Castleton,Rutland,Vermont,02-27-2021
1651,Champlain College,10,4760.0,4848.0,Burlington,Chittenden,Vermont,02-27-2021
1652,Landmark College,4,8976.0,9155.0,Putney,Windham,Vermont,02-27-2021
1653,Middlebury College,7,733.0,741.0,Middlebury,Addison,Vermont,02-27-2021
1654,Northern Vermont University-Johnson,2,463.0,465.0,Johnson,Lamoille,Vermont,02-27-2021
1655,Northern Vermont University-Lyndon,8,413.0,418.0,Lyndonville,Caledonia,Vermont,02-27-2021
1656,Norwich University,16,1529.0,1564.0,Northfield,Washington,Vermont,02-27-2021
1657,Saint Michael's College,79,4760.0,4848.0,Colchester,Chittenden,Vermont,02-27-2021
1658,Sterling College,1,27626.0,28386.0,Craftsbury Common,Orleans,Vermont,02-27-2021
1659,University of Vermont,110,4760.0,4848.0,Burlington,Chittenden,Vermont,02-27-2021
1660,Vermont Technical College,6,257118.0,261022.0,Randolph,Orange,Vermont,02-27-2021
1661,University of the Virgin Islands,3,,,Charlotte Amalie,,Virgin Islands,02-27-2021
1662,Averett University,60,,,Danville,Danville City,Virginia,02-27-2021
1663,Bluefield College,83,13269.0,13509.0,Bluefield,Tazewell,Virginia,02-27-2021
1664,Bridgewater College,45,18199.0,18407.0,Bridgewater,Rockingham,Virginia,02-27-2021
1665,Christopher Newport University,192,,,Newport News,Newport News City,Virginia,02-27-2021
1666,Danville Community College,12,,,Danville,Danville City,Virginia,02-27-2021
1667,Eastern Mennonite University,29,,,Harrisonburg,Harrisonburg City,Virginia,02-27-2021
1668,Eastern Virginia Medical School*,67,,,Norfolk,Norfolk City,Virginia,02-27-2021
1669,Emory & Henry College,103,1529.0,1564.0,Emory,Washington,Virginia,02-27-2021
1670,Ferrum College,54,3912.0,3989.0,Ferrum,Franklin,Virginia,02-27-2021
1671,George Mason University,297,65434.0,66354.0,Fairfax,Fairfax,Virginia,02-27-2021
1672,Hampden-Sydney College,112,,,Hampden-Sydney,,Virginia,02-27-2021
1673,Hampton University,18,,,Hampton,Hampton City,Virginia,02-27-2021
1674,Hollins University,11,2185.0,2211.0,Roanoke,Botetourt,Virginia,02-27-2021
1675,James Madison University,"1,697",,,Harrisonburg,Harrisonburg City,Virginia,02-27-2021
1676,Liberty University,"1,046",,,Lynchburg,Lynchburg City,Virginia,02-27-2021
1677,Longwood University,130,1924.0,1950.0,Farmville,Prince Edward,Virginia,02-27-2021
1678,Mary Baldwin University,18,,,Staunton,Staunton City,Virginia,02-27-2021
1679,Marymount University,85,12889.0,13112.0,Arlington,Arlington,Virginia,02-27-2021
1680,Norfolk State University,41,,,Norfolk,Norfolk City,Virginia,02-27-2021
1681,Old Dominion University,243,,,Norfolk,Norfolk City,Virginia,02-27-2021
1682,Radford University,567,1872.0,1884.0,Radford,Radford,Virginia,02-27-2021
1683,Randolph College,1,,,Lynchburg,Lynchburg City,Virginia,02-27-2021
1684,Randolph-Macon College,55,6514.0,6637.0,Ashland,Hanover,Virginia,02-27-2021
1685,Roanoke College,78,4516.0,4680.0,Salem,Salem,Virginia,02-27-2021
1686,Shenandoah University,153,16632.0,16910.0,Winchester,Frederick,Virginia,02-27-2021
1687,Southern Virginia University,11,,,Buena Vista,Buena Vista City,Virginia,02-27-2021
1688,Sweet Briar College,11,2652.0,2673.0,Sweet Briar,Amherst,Virginia,02-27-2021
1689,University of Lynchburg,157,,,Lynchburg,Lynchburg City,Virginia,02-27-2021
1690,University of Mary Washington,47,,,Fredericksburg,Fredericksburg City,Virginia,02-27-2021
1691,University of Richmond,101,4167.0,4263.0,Richmond,Chesterfield,Virginia,02-27-2021
1692,University of Virginia,"1,372",4764.0,4821.0,Charlottesville,Albemarle,Virginia,02-27-2021
1693,University of Virginia's College at Wise,37,6806.0,6916.0,Wise,Wise,Virginia,02-27-2021
1694,Virginia Commonwealth University,541,4167.0,4263.0,Richmond,Chesterfield,Virginia,02-27-2021
1695,Virginia Highlands Community College,4,1529.0,1564.0,Abingdon,Washington,Virginia,02-27-2021
1696,Virginia Military Institute,125,,,Lexington,Lexington City,Virginia,02-27-2021
1697,Virginia State University,7,,,Petersburg,Petersburg City,Virginia,02-27-2021
1698,Virginia Tech,"1,726",22035.0,22536.0,Blacksburg,Montgomery,Virginia,02-27-2021
1699,Virginia Union University,17,4167.0,4263.0,Richmond,Chesterfield,Virginia,02-27-2021
1700,Virginia Wesleyan University,29,,,Virginia Beach,Virginia Beach City,Virginia,02-27-2021
1701,Washington and Lee University,154,,,Lexington,Lexington City,Virginia,02-27-2021
1702,William & Mary,94,3795.0,3846.0,Williamsburg,James City,Virginia,02-27-2021
1703,Cascadia College,1,11.0,11.0,Bothell,King,Washington,02-27-2021
1704,Central Washington University,225,2206.0,2236.0,Ellensburg,Kittitas,Washington,02-27-2021
1705,Centralia College,10,373.0,379.0,Centralia,Lewis,Washington,02-27-2021
1706,Clark College,1,1997.0,2034.0,Vancouver,Clark,Washington,02-27-2021
1707,Clover Park Technical College,26,2261.0,2311.0,Lakewood,Pierce,Washington,02-27-2021
1708,Columbia Basin College,7,3912.0,3989.0,Pasco,Franklin,Washington,02-27-2021
1709,Eastern Washington University,287,35862.0,36419.0,Cheney,Spokane,Washington,02-27-2021
1710,Edmonds College,11,29672.0,30208.0,Lynnwood,Snohomish,Washington,02-27-2021
1711,Everett Community College,15,29672.0,30208.0,Everett,Snohomish,Washington,02-27-2021
1712,Evergreen State College,4,792.0,802.0,Olympia,Thurston,Washington,02-27-2021
1713,Gonzaga University,253,35862.0,36419.0,Spokane,Spokane,Washington,02-27-2021
1714,Green River College,6,11.0,11.0,Auburn,King,Washington,02-27-2021
1715,Highline College,3,,,Des Moines,,Washington,02-27-2021
1716,Lake Washington Institute of Technology,9,11.0,11.0,Kirkland,King,Washington,02-27-2021
1717,Lower Columbia College,4,4273.0,4334.0,Longview,Cowlitz,Washington,02-27-2021
1718,North Seattle College,2,11.0,11.0,Seattle,King,Washington,02-27-2021
1719,Olympic College,3,5697.0,5781.0,Bremerton,Kitsap,Washington,02-27-2021
1720,Pacific Lutheran University,19,2261.0,2311.0,Tacoma,Pierce,Washington,02-27-2021
1721,Pierce College Fort Steilacoom,3,2261.0,2311.0,Lakewood,Pierce,Washington,02-27-2021
1722,Renton Technical College,6,11.0,11.0,Renton,King,Washington,02-27-2021
1723,Saint Martin's University,2,792.0,802.0,Lacey,Thurston,Washington,02-27-2021
1724,Seattle Central College,7,11.0,11.0,Seattle,King,Washington,02-27-2021
1725,Seattle Pacific University,14,11.0,11.0,Seattle,King,Washington,02-27-2021
1726,Seattle University,61,11.0,11.0,Seattle,King,Washington,02-27-2021
1727,Skagit Valley College,1,4369.0,4430.0,Mount Vernon,Skagit,Washington,02-27-2021
1728,South Seattle College,6,11.0,11.0,Seattle,King,Washington,02-27-2021
1729,Spokane Community College,22,35862.0,36419.0,Spokane,Spokane,Washington,02-27-2021
1730,Spokane Falls Community College,9,35862.0,36419.0,Spokane,Spokane,Washington,02-27-2021
1731,Tacoma Community College,11,2261.0,2311.0,Tacoma,Pierce,Washington,02-27-2021
1732,University of Puget Sound,33,2261.0,2311.0,Tacoma,Pierce,Washington,02-27-2021
1733,University of Washington,958,11.0,11.0,Seattle,King,Washington,02-27-2021
1734,University of Washington Bothell,14,11.0,11.0,Bothell,King,Washington,02-27-2021
1735,University of Washington Tacoma,31,2261.0,2311.0,Tacoma,Pierce,Washington,02-27-2021
1736,Walla Walla Community College*,9,4635.0,4696.0,Walla Walla,Walla Walla,Washington,02-27-2021
1737,Washington State University,"1,407",3265.0,3310.0,Pullman,Whitman,Washington,02-27-2021
1738,Wenatchee Valley College,2,5984.0,6045.0,Wenatchee,Chelan,Washington,02-27-2021
1739,Western Washington University,30,6666.0,6749.0,Bellingham,Whatcom,Washington,02-27-2021
1740,Whatcom Community College,8,6666.0,6749.0,Bellingham,Whatcom,Washington,02-27-2021
1741,Whitman College,10,4635.0,4696.0,Walla Walla,Walla Walla,Washington,02-27-2021
1742,Whitworth University,120,35862.0,36419.0,Spokane,Spokane,Washington,02-27-2021
1743,Yakima Valley College,21,26138.0,26559.0,Yakima,Yakima,Washington,02-27-2021
1744,American University,42,,,Washington,,"Washington, D.C.",02-27-2021
1745,Catholic University of America,241,,,Washington,,"Washington, D.C.",02-27-2021
1746,Gallaudet University,1,,,Washington,,"Washington, D.C.",02-27-2021
1747,George Washington University,221,,,Washington,,"Washington, D.C.",02-27-2021
1748,Georgetown University,289,,,Washington,,"Washington, D.C.",02-27-2021
1749,Howard University,54,,,Washington,,"Washington, D.C.",02-27-2021
1750,University of the District of Columbia,7,,,Washington,,"Washington, D.C.",02-27-2021
1751,Alderson Broaddus University,59,2062.0,2113.0,Philippi,Barbour,West Virginia,02-27-2021
1752,Bethany College (W.Va.),16,1960.0,2010.0,Bethany,Brooke,West Virginia,02-27-2021
1753,Bluefield State College,18,1247.0,1280.0,Bluefield,Mercer,West Virginia,02-27-2021
1754,Concord University,75,1247.0,1280.0,Athens,Mercer,West Virginia,02-27-2021
1755,Davis & Elkins College,71,1596.0,1636.0,Elkins,Randolph,West Virginia,02-27-2021
1756,Fairmont State University,75,2721.0,2816.0,Fairmont,Marion,West Virginia,02-27-2021
1757,Glenville State College,37,2682.0,2756.0,Glenville,Gilmer,West Virginia,02-27-2021
1758,Marshall University,353,7628.0,7788.0,Huntington,Cabell,West Virginia,02-27-2021
1759,Potomac State College of West Virginia University,30,60.0,61.0,Keyser,Mineral,West Virginia,02-27-2021
1760,Salem University,6,3924.0,3987.0,Salem,Harrison,West Virginia,02-27-2021
1761,Shepherd University,107,69532.0,70906.0,Shepherdstown,Jefferson,West Virginia,02-27-2021
1762,University of Charleston,93,11774.0,12058.0,Charleston,Kanawha,West Virginia,02-27-2021
1763,West Liberty University,61,521.0,532.0,West Liberty,Ohio,West Virginia,02-27-2021
1764,West Virginia State University,74,11774.0,12058.0,Institute,Kanawha,West Virginia,02-27-2021
1765,West Virginia University,"1,031",7924.0,7994.0,Morgantown,Monongalia,West Virginia,02-27-2021
1766,West Virginia University Institute of Technology,9,1946.0,2002.0,Montgomery,Fayette,West Virginia,02-27-2021
1767,West Virginia University at Parkersburg,19,11288.0,11481.0,Parkersburg,Wood,West Virginia,02-27-2021
1768,West Virginia Wesleyan College,4,3072.0,3132.0,Buckhannon,Upshur,West Virginia,02-27-2021
1769,Wheeling University,10,521.0,532.0,Wheeling,Ohio,West Virginia,02-27-2021
1770,Alverno College,126,105720.0,106994.0,Milwaukee,Milwaukee,Wisconsin,02-27-2021
1771,Beloit College,31,1142.0,1156.0,Beloit,Rock,Wisconsin,02-27-2021
1772,Carroll University,306,44218.0,44743.0,Waukesha,Waukesha,Wisconsin,02-27-2021
1773,Carthage College,308,16628.0,16943.0,Kenosha,Kenosha,Wisconsin,02-27-2021
1774,Concordia University Wisconsin,59,8438.0,8521.0,Mequon,Ozaukee,Wisconsin,02-27-2021
1775,Edgewood College,138,41714.0,42010.0,Madison,Dane,Wisconsin,02-27-2021
1776,Lakeland University,101,13508.0,13644.0,Plymouth,Sheboygan,Wisconsin,02-27-2021
1777,Lawrence University,66,21368.0,21575.0,Appleton,Outagamie,Wisconsin,02-27-2021
1778,Maranatha Baptist University,10,1968.0,2066.0,Watertown,Dodge,Wisconsin,02-27-2021
1779,Marian University,118,,,Fond Du Lac,Fond Du Lac,Wisconsin,02-27-2021
1780,Marquette University,"1,063",105720.0,106994.0,Milwaukee,Milwaukee,Wisconsin,02-27-2021
1781,Milwaukee School of Engineering,195,105720.0,106994.0,Milwaukee,Milwaukee,Wisconsin,02-27-2021
1782,Mount Mary University,58,105720.0,106994.0,Milwaukee,Milwaukee,Wisconsin,02-27-2021
1783,Northland College,42,3688.0,3783.0,Ashland,Ashland,Wisconsin,02-27-2021
1784,Ripon College,44,,,Ripon,Fond Du Lac,Wisconsin,02-27-2021
1785,Saint Norbert College,236,657.0,663.0,De Pere,Brown,Wisconsin,02-27-2021
1786,University of Wisconsin-Eau Claire,916,11191.0,11305.0,Eau Claire,Eau Claire,Wisconsin,02-27-2021
1787,University of Wisconsin-Green Bay,295,657.0,663.0,Green Bay,Brown,Wisconsin,02-27-2021
1788,University of Wisconsin-La Crosse†,514,12787.0,12865.0,La Crosse,La Crosse,Wisconsin,02-27-2021
1789,University of Wisconsin-Madison,"5,182",41714.0,42010.0,Madison,Dane,Wisconsin,02-27-2021
1790,University of Wisconsin-Milwaukee,"1,401",105720.0,106994.0,Milwaukee,Milwaukee,Wisconsin,02-27-2021
1791,University of Wisconsin-Oshkosh,"1,282",27881.0,28319.0,Oshkosh,Winnebago,Wisconsin,02-27-2021
1792,University of Wisconsin-Parkside,234,16628.0,16943.0,Somers,Kenosha,Wisconsin,02-27-2021
1793,University of Wisconsin-Platteville,547,1530.0,1562.0,Platteville,Grant,Wisconsin,02-27-2021
1794,University of Wisconsin-River Falls†,435,2261.0,2311.0,River Falls,Pierce,Wisconsin,02-27-2021
1795,University of Wisconsin-Stevens Point,583,10799.0,10958.0,Stevens Point,Portage,Wisconsin,02-27-2021
1796,University of Wisconsin-Stout†,168,359.0,366.0,Menomonie,Dunn,Wisconsin,02-27-2021
1797,University of Wisconsin-Superior,38,21052.0,21272.0,Superior,Douglas,Wisconsin,02-27-2021
1798,University of Wisconsin-Whitewater,739,708.0,723.0,Whitewater,Walworth,Wisconsin,02-27-2021
1799,Viterbo University,311,12787.0,12865.0,La Crosse,La Crosse,Wisconsin,02-27-2021
1800,Wisconsin Lutheran College,120,105720.0,106994.0,Milwaukee,Milwaukee,Wisconsin,02-27-2021
1801,Casper College,299,7563.0,7694.0,Casper,Natrona,Wyoming,02-27-2021
1802,Eastern Wyoming College,12,1122.0,1145.0,Torrington,Goshen,Wyoming,02-27-2021
1803,University of Wyoming,"1,795",20427.0,20758.0,Laramie,Albany,Wyoming,02-27-2021
1804,Western Wyoming Community College,65,3713.0,3747.0,Rock Springs,Sweetwater,Wyoming,02-27-2021
